yaw,pitch,label
0.0429710136038024,0.10070065601161149,Left
0.01821535924508033,-0.09767268340715574,Left
0.055609840232356045,-0.015673715707462788,Left
0.022556895319447712,-0.026918066349087,Left
-0.028662881552935948,-0.11303403281448521,Left
0.05337424647209099,-0.10341660847634349,Left
0.06627056727189573,0.22188736021133704,Left
0.054309856700237025,0.005508887577871158,Left
0.06774030714889379,-0.019785597170979607,Left
-0.029482781270941616,0.08582920422435258,Left
0.038950066994768995,-0.03675583588190012,Left
-0.01659803571021179,0.011525688245494936,Left
-0.02609531048458169,0.022317331737569557,Left
0.10148059065941417,0.035187898710707044,Left
0.01229895999282371,-0.0050058956550020905,Left
0.003757502292808801,0.08909505559273523,Left
0.1538097433246033,-0.06733075951014494,Left
0.024827796878849506,0.023533768795751975,Left
0.14006943070605404,0.23279322197930563,Left
0.04757772879091893,-0.04713309413514055,Left
0.08155161056359983,-0.026349100784106794,Left
0.08067002095221987,-0.048059293229049005,Left
0.10674124544848052,-0.0885044322271461,Left
0.007081891498624482,-0.014689701427446966,Left
0.04953448059921073,-0.021152294709663733,Left
0.047348854595462564,-0.010157408435524262,Left
0.11481245802311957,-0.026938075945170947,Left
0.025485267406066936,0.21925616475743082,Left
0.0616468675934958,0.01771757159951748,Left
0.055650163505331696,0.0025483042294106584,Left
0.1131403316968872,0.03783179926193114,Left
0.104417954472945,-0.04166357122644132,Left
0.018111816371417233,0.01598330309621654,Left
0.02780584270272002,-0.010231332692238415,Left
-0.01611063947419289,-0.05110027465143052,Left
0.06419302682590577,-0.036163742409576094,Left
0.020286773400137292,-0.031182135410743328,Left
0.03567853724199532,-0.016172904740130778,Left
0.06157918017429953,-0.12547888113221384,Left
0.019331450713726217,-0.015583084345018872,Left
0.07782335814564789,0.004687943043852227,Left
0.073377881836162,0.05526005803080447,Left
0.08946908928190378,0.11566324502080128,Left
0.006658404818590147,-0.08987953087320533,Left
0.04755983085328386,-0.04832788580530423,Left
0.05535144389413316,-0.01423871766222129,Left
0.07212742623910895,-0.03769150799183796,Left
0.022368410212237788,-0.045276986066413505,Left
0.04320511456650833,-0.016031213956083756,Left
0.09523921304294325,0.04634516603868244,Left
0.029541661346875414,-0.023260836317746447,Left
0.09275573824190786,-0.029688060149998585,Left
0.09456535319867276,0.014401542642808907,Left
0.031000301035361555,-0.027307146393061532,Left
-0.01793112893718196,0.054004033778667915,Left
-0.04644610517838821,-0.03681483185751877,Left
0.07199166852047156,0.018426762522080642,Left
0.14884622017545934,0.012310392620984212,Left
0.008481355021667691,-0.02668680004839552,Left
0.018822487229986473,-0.016927325629997214,Left
0.06469999492822309,0.04755023715116058,Left
-0.040229549476524906,0.00484605946783323,Left
0.07734091600703685,-0.012890889906364444,Left
0.04883353019477321,0.0517489549176644,Left
0.021213741582279733,0.03269444197197324,Left
0.036803182528686196,0.0030698598170210145,Left
0.07485058901233321,-0.0663952637474925,Left
0.02387203298200502,0.00651808503118978,Left
-0.03211727080608251,-0.05460716896822437,Left
0.09879593998511782,0.05503021418539533,Left
0.023844397971802156,0.06876824267079595,Left
-0.009919566322524553,-0.03800845276281262,Left
0.06687584152447457,-0.022001084264095083,Left
0.10525762493081858,-0.005740216001275833,Left
0.11168626202561094,-0.09629782069041748,Left
0.07601841431078349,0.02468511971854992,Left
0.027314155862715683,-0.060306389694485873,Left
0.00828742322323861,-0.09740473114400772,Left
0.07402716975925072,0.0072423391233730205,Left
0.0926159039151343,-0.022994219087511425,Left
0.0331939002503584,-0.09161024948707364,Left
0.06344788829565506,0.0886381546081213,Left
0.09275071939677515,-0.05189328187609621,Left
0.022456637452256012,0.04729028550989922,Left
0.03005292040845653,-0.021472048151862988,Left
0.04911303391526367,-0.08035839710873827,Left
0.034342294516409355,-0.021076259714604695,Left
0.04713912301223522,0.046486300250891066,Left
0.08823474026878919,-0.04365742413822604,Left
0.10956337870657606,-0.044044409216450364,Left
0.10767682833955694,0.035580455061061333,Left
0.10139712941718237,-0.013608013781492678,Left
0.088419762385755,0.0009222747745515347,Left
0.02762546103503949,-0.007397940550632254,Left
0.034618522457288914,-0.029688034945466568,Left
0.031379913865813513,0.00907271175529134,Left
0.04779362906251472,-0.03971849751690171,Left
0.09734512274939988,-0.0027957612030627965,Left
0.026324986939677775,-0.10605332182075555,Left
-0.05337722524283117,0.02477334397766251,UP
0.02702923601780982,0.06861067145019495,UP
-0.03148961573426989,-0.002911686607764863,UP
-0.0019997475866943004,-0.017609826818225094,UP
-0.02454628513169521,0.025747993102260835,UP
-0.014407642409625221,0.015278482272851779,UP
-0.0016507329255112113,-0.03392736595497303,UP
0.012773448645041041,-0.09460361418810548,UP
0.05078831100133907,0.04071772907689941,UP
-0.013065197944547413,-0.021155873665894664,UP
-0.014006106730719448,-0.030951143648165758,UP
-0.09181590204598233,0.019365765828950887,UP
0.024319123788008157,-0.036806000891664414,UP
0.019997746825833107,0.07929866139890562,UP
-0.033988973210650086,0.017944580090955897,UP
0.03832574290948498,0.051376033592487325,UP
-0.01308008395023752,0.05066696986653563,UP
-0.016589354752033048,-0.024994164601826463,UP
-0.06568581615699975,-0.031554218739911266,UP
-0.0029478967077061213,-0.04629340166847662,UP
0.031725488100544985,0.01563023172933531,UP
-0.05628728054009324,-0.06090840564257605,UP
-0.021146621825436696,-0.008633383415668439,UP
-0.05464519735891438,-0.05305823378701635,UP
-0.018958170627491167,-0.05529907206226525,UP
0.05233218022723196,-0.06405273150166635,UP
0.04294380133039577,0.06273019617765141,UP
-0.0247886307865558,-0.021815769018785014,UP
0.030386939392191503,-0.015168122803984607,UP
0.0014021629674836333,-0.07500848214708311,UP
-0.013381248368823262,-0.027787358787009997,UP
-0.021149146779179007,-0.02110390884613178,UP
0.004398693469729098,-0.033176048033757954,UP
0.020761841250555024,-0.018555914366966464,UP
-0.041686920749904766,0.01736635436274714,UP
0.15304457759242396,0.12426956313947746,UP
-0.0350519121604308,0.008403859457910556,UP
0.00941695855262803,0.06784038363374456,UP
-0.010314561232784847,-0.039468378135848914,UP
0.006330388629355865,0.026678125324237967,UP
-0.013008055972613564,-0.0295579997380081,UP
-0.01131529067150161,-0.029307426888517507,UP
-0.050881142334487595,-0.008485834325956954,UP
0.006202066311623899,-0.0680147950601302,UP
0.03386274904110609,0.009050143806358935,UP
-0.00583772683437167,-0.05758298992697253,UP
-0.04863563716170882,-0.02823850205479128,UP
-0.04747340614811857,-0.013480705198325116,UP
-0.005457421033700727,0.027568352500537907,UP
0.0010800122693622738,-0.045161601210298996,UP
0.0037110160062937547,-0.08977562822805618,UP
-0.007131173041038608,-0.06757549517243167,UP
0.025761675969527165,2.73551386387183e-05,UP
0.0010971241691644096,-0.034727612451303846,UP
0.009936508839641922,0.023755473438848207,UP
-0.0016080361871460003,-0.1269403928763273,UP
-0.008155592099289621,0.0016794561148769649,UP
0.03014781498689001,-0.09762214628372745,UP
0.09502214631316686,-0.034951999794383015,UP
0.01750036073139194,-0.05953270180838055,UP
-0.04841936658572776,0.03201171409913528,UP
-0.019974613847499212,-0.04706782454691316,UP
-0.06994071026934257,0.06345303768633714,UP
-0.03311503996866705,-0.0009784999745539036,UP
0.00346740858070127,-0.036460919275531634,UP
-0.04256587217683505,-0.01014794962020571,UP
-0.03095306403418996,-0.03762829431805348,UP
-0.007152381984026346,-0.04863476690409663,UP
0.008590138597271535,-0.10659947850807316,UP
-0.05412529426415036,-0.020938597015827454,UP
-0.024274548089594505,-0.026565828174028194,UP
-0.04323537639545971,-0.011655506376498037,UP
-0.002646481131428735,-0.018913075515232025,UP
-0.017679542790098646,-0.09554068924314962,UP
-0.0006521343378788069,-0.009535902643044825,UP
0.05718091968620398,0.043430243176375116,UP
0.0020597156564677865,-0.026976342526148667,UP
-0.10537591086218112,0.07604669333873437,UP
0.029782270849143977,-0.06177203384215957,UP
-0.02765297497173025,-0.06716437695254329,UP
0.02466018105668133,-0.04782624259637336,UP
0.000640780987663736,-0.05258984521677812,UP
0.011245033954646932,-0.08095491436818258,UP
0.004173541154783522,-0.037992633167508116,UP
0.005298048789502907,-0.09332168254538187,UP
-0.008238594466076221,-0.05186380225069198,UP
0.005082702828715369,-0.025232667050506086,UP
-0.11039954988474798,0.031493250334553746,UP
0.01961955656906811,0.03701043590859299,UP
-0.008981445134134236,-0.04821650787674947,UP
0.021112134110354952,0.05032793508142497,UP
-0.018574471364298684,0.011615126108209362,UP
-0.02817624740237279,0.013959913192937323,UP
0.049809058804454076,-0.029512682924535127,UP
0.01482906312660548,-0.0200705449807278,UP
0.027194351111783144,-0.03696907914066494,UP
-0.005129338584020204,-0.09528176074897687,UP
0.016360269874165945,0.08400332971209501,UP
0.02637588334084151,0.040326467695912416,UP
-0.03510450767131834,0.03298983809596334,UP
-0.013302931655918449,0.02996111422986847,UP
0.01353854088691675,0.03127850252916853,UP
0.011804385130032236,-0.07377139192183035,UP
-0.03469729563853785,-0.0016282786032780772,UP
0.09112090294304365,0.016278944082798952,UP
-0.03384365660810118,-0.02603546987491534,UP
-0.009456091828581425,-0.08357960139982046,UP
0.029832878618188063,-0.07918698743431152,UP
0.0050038969550860735,0.008987641828435255,UP
0.05608691275192368,-0.060745358195338106,UP
-0.0063800453664858425,0.028150657950621993,UP
-0.01907857860502793,-0.0516557601812343,UP
0.009780367031777093,-0.09702825233124235,UP
0.003953225292012474,0.032002180299918526,UP
0.008906025648163673,-0.11247653040861982,UP
-0.027025237617246622,-0.09400805783850985,UP
-0.04648483577864737,-0.01618082712990032,UP
-0.0035246919199037885,-0.012811449838893707,UP
-0.01777034087835594,-0.0036605684933305183,UP
0.014097807673766227,0.03625974354371331,UP
-0.0005127254314194474,0.00035276887064294993,UP
-0.07494873425450899,0.009945131894421477,UP
-0.07288176761670817,0.03340771557898403,UP
-0.03165880586543668,-0.008469759474793559,UP
-0.012614411399026082,-0.061925236563653674,UP
-0.014519900585715506,0.01599148397807204,UP
-0.0016080562669184006,0.02217305659806945,UP
-0.0031148797611353363,-0.06044496733071891,UP
-0.013732234547410793,0.029549489372658222,UP
-0.02057413283858711,-0.03237327306224236,UP
-0.010457568428023811,-0.006882008033678666,UP
0.00025142173305570115,0.0024877761117374497,UP
0.002414753180690843,0.019594015893532823,UP
-0.03164387050442152,-0.025458548534231018,UP
-0.022015713266268055,-0.0060189062909804525,UP
0.024264722562788554,0.002302266714537482,UP
0.060225394704475965,-0.02936757913728172,UP
0.000981765243867505,-0.08986513048254408,UP
-0.0019597164797080513,-0.02472524866532244,UP
0.013379691935891946,-0.01264071150290813,UP
-0.10509012731030198,0.06712779641480326,UP
0.01718904090258455,-0.011586275408523194,UP
-0.014914048542553182,-0.01634263724128515,UP
0.01018454727172391,-0.060896500726506986,UP
0.011902361756417124,-0.07381521671179225,UP
0.010036468848824143,-0.018505968667116512,UP
0.03101921290379006,0.04158447234785734,UP
-0.000601231978651473,0.004274906148197033,UP
-0.0016655984886426722,-0.044648716562486146,UP
-0.05170449718528736,0.019775953066151097,UP
-0.037778742530334086,0.027674981460983128,UP
-0.004060260422072748,-0.03617194748661656,UP
0.010778224917535328,-0.08487169982125564,UP
0.015395578108105434,-0.013085488788645794,UP
-0.004310151186088573,0.031203798066464894,UP
-0.02749818948690197,-0.03171412830120057,UP
0.004662754419202497,-0.016670066119724547,UP
0.011925460254541886,0.007175752216863174,UP
-0.013854854876415468,-0.008841036117750223,UP
-0.0753457035000139,-0.08452719351163962,UP
-0.019760055101916696,-0.0030979065180556375,UP
0.0019921239682189062,-0.05336512382167491,UP
-0.02488496852929678,0.04312968996876143,UP
-0.003150380059546487,-0.11605165462666145,UP
0.02014751261623071,-0.07291342750597984,UP
-0.005281566240990743,0.060030586249553486,UP
-0.0021071211433706383,0.02598499668809473,UP
-0.032069993900646465,-0.02678749381970391,UP
0.025005631603401635,0.013410696157207247,Front
-0.01541368529955256,0.008636199327172966,Front
-0.035130581161199714,-0.028208887193796883,Front
-0.026678715272395737,0.008888353773032986,Front
-0.0007913855611971776,-0.016010002325353323,Front
-0.001664403500732714,0.01545517161883403,Front
0.02473134082679096,0.04789489821694126,Front
0.010292106147484548,-0.031032861394197697,Front
0.005677576580995991,-0.05469900966396435,Front
-0.021989230334911514,-0.022737854349398345,Front
0.003843540386048394,0.004200545018796964,Front
-0.00357707097199067,0.006707802300454313,Front
-0.011735315098837962,-0.012552194837751385,Front
0.00209526702314744,0.008117873341684123,Front
0.0005403225072321272,0.07702566155004231,Front
0.019464889264494967,0.029177354271097022,Front
0.005352581071216389,0.025774573313791627,Front
0.0037850394039753432,0.08437321637854678,Front
0.03811551027721949,0.0585710613664816,Front
-0.0334650380535495,0.040572156449208974,Front
-0.015655221624605975,-0.022231816346700795,Front
0.01391128154573551,0.03555712182360571,Front
-0.004626713240220348,0.027529076416094256,Front
0.002462525447071262,-0.039901361422112425,Front
-0.012323107943883471,0.03514266179041714,Front
-0.012980229212747108,0.03385841631923747,Front
0.020289782233731568,0.034027457087523194,Front
-0.02559297075044875,-0.039634245522473854,Front
0.014860572210095735,0.03949680570895009,Front
0.034430566176054445,0.028944874109684382,Front
0.026751027583433062,0.045185702111808834,Front
0.029818391009687417,0.08679471537678829,Front
0.006623701564438034,-0.04210785474020817,Front
-0.010337322389799564,0.05117751608577692,Front
-0.02645147444183482,-0.00562334942561582,Front
0.021674712651770345,-0.01069891915841581,Front
0.02053771742851962,0.0010301941302419682,Front
0.006835318591195461,-0.05478107236946472,Front
-0.004580893952437548,0.017552156201902425,Front
-0.024700778570110993,0.0008470820241515131,Front
0.023543697550394316,0.020880497464236147,Front
0.015080798671004203,0.11701935646912343,Front
0.013646976791450549,0.026536887218253202,Front
-0.0011573830924570538,0.003149889330895994,Front
-0.00610088142002041,0.016405659106854653,Front
-0.04079118700196538,0.09039887602052543,Front
-0.008535455997445984,0.030923925540213837,Front
-0.012373227238675844,0.07069107895461735,Front
0.01623295265256075,0.10023277094394734,Front
0.006897209620078226,-0.03515129635266545,Front
-0.0017586335494151895,-0.05953467946124824,Front
0.022820483008636927,0.0420764640451361,Front
-0.037477013168889295,0.0688876065041476,Front
0.026990712821333696,0.045134724758171596,Front
-0.0328898493187153,0.04782149113013667,Front
0.015461543090102059,-0.020927970891682524,Front
0.005488345213047641,-0.04135695826630448,Front
0.0093124301428964,0.03188307913931665,Front
0.0038087698021110894,-0.0025086375918461634,Front
-0.016877009633356144,0.03126787974387435,Front
-0.033147361908674955,0.038784067950322854,Front
-0.0011255035390597135,0.0021013566291039343,Front
-0.02746091611660284,0.037654182984966256,Front
0.02929601820579608,0.040396964116559686,Front
0.007250764493658135,-0.002673245613782793,Front
-0.016039955094517167,-0.010461153950969804,Front
-0.013348757469181738,-0.07420098632516126,Front
0.035702558666788176,0.06301192678279977,Front
0.016011305990025315,0.10244713573106534,Front
0.0017089178322782228,0.04025500678732641,Front
